o_cbg,d_cbg,flow_w,Predict_flow
270370605051.0,270370601043.0,2.0,0.0
270370607171.0,270370611022.0,3.0,0.0
270530268114.0,270530268183.0,2.0,0.0
270370607161.0,270370607162.0,5.0,0.0
270370608132.0,270370608141.0,6.0,0.0
270530265142.0,270530266102.0,2.0,0.0
271390802032.0,271390802052.0,2.0,0.0
270190903021.0,270190911002.0,5.0,0.0
271390803021.0,271390812001.0,5.0,0.0
270530260071.0,271390803021.0,2.0,0.0
270030502371.0,270531102003.0,2.0,0.0
271630712061.0,271630713001.0,2.0,0.0
270030511011.0,270530203011.0,4.0,0.0
270030507104.0,270530268123.0,10.0,0.0
270370609071.0,270370608113.0,2.0,0.0
270530256011.0,270370608132.0,2.0,0.0
270370607341.0,270370607351.0,2.0,0.0
270030502252.0,270030502281.0,4.0,0.0
270030506093.0,270530267022.0,2.0,0.0
270530017002.0,271630704042.0,2.0,0.0
270370607481.0,270370607391.0,5.0,0.0
270530268102.0,270530268076.0,2.0,0.0
271230307025.0,271230347022.0,2.0,0.0
270030502204.0,270030502231.0,2.0,0.0
270030506093.0,270030502272.0,5.0,0.0
270030506093.0,270030507121.0,6.0,0.0
270030502281.0,270030502212.0,2.0,0.0
270030502261.0,270030502371.0,2.0,0.0
270530264031.0,270530266121.0,2.0,0.0
270530233003.0,270530261041.0,2.0,0.0
271630710061.0,271230425031.0,4.0,0.0
270530202003.0,270530268091.0,2.0,0.0
270370605051.0,271630710171.0,2.0,0.0
270530267022.0,270530268201.0,3.0,0.0
270370607102.0,270530120034.0,3.0,0.0
270530260192.0,270190912012.0,2.0,0.0
270370607271.0,270539800001.0,6.0,0.0
270370609042.0,271390810001.0,2.0,0.0
270530265092.0,270030506093.0,2.0,0.0
270190906011.0,270530273001.0,3.0,0.0
270370607481.0,270370608174.0,2.0,0.0
270030501163.0,270030502231.0,2.0,0.0
271630710101.0,271230363003.0,2.0,0.0
270530260202.0,270530260151.0,2.0,0.0
270370607451.0,271390802022.0,9.0,0.0
271230307033.0,271230311003.0,3.0,0.0
270530236001.0,270530232003.0,2.0,0.0
270030501102.0,270030502171.0,3.0,0.0
270531007001.0,270530204001.0,2.0,0.0
270370603022.0,270370601044.0,2.0,0.0
270370607491.0,271230317011.0,2.0,0.0
270190905032.0,270190908002.0,3.0,0.0
270030502213.0,270030502204.0,8.0,0.0
270030502223.0,270030502082.0,2.0,0.0
270030511021.0,270030512031.0,2.0,0.0
270190902002.0,270190903011.0,3.0,0.0
270190907013.0,270190903013.0,2.0,0.0
270370601042.0,271230370001.0,2.0,0.0
270530216022.0,270530228021.0,2.0,0.0
270190903011.0,270190911002.0,2.0,0.0
271230325002.0,271230327002.0,2.0,0.0
271630706023.0,271630707032.0,2.0,0.0
271230314002.0,270370607171.0,2.0,0.0
271230304002.0,271230304001.0,3.0,0.0
270530077002.0,270530234002.0,2.0,0.0
271630705011.0,271630705012.0,3.0,10.0
271230404022.0,271230427002.0,2.0,0.0
270030502331.0,271630701041.0,2.0,6.0
270370608122.0,270370607441.0,2.0,0.0
270030502291.0,270030501111.0,2.0,0.0
270030508162.0,271230410022.0,3.0,0.0
270030505053.0,270030502261.0,4.0,0.0
271630706022.0,271630707041.0,3.0,4.0
270030512012.0,270030511011.0,3.0,0.0
270530084002.0,271230314002.0,2.0,0.0
270370608231.0,270370608171.0,3.0,0.0
270370608201.0,270370608203.0,8.0,0.0
270370606062.0,270370606051.0,2.0,0.0
270370607291.0,270370607414.0,3.0,0.0
270370610031.0,270370608242.0,2.0,0.0
270190910002.0,271390803021.0,3.0,0.0
270370608113.0,270370607351.0,8.0,0.0
270030507061.0,270030508064.0,3.0,0.0
270370601044.0,270370606042.0,3.0,0.0
270370611071.0,270370611022.0,2.0,0.0
270530264043.0,270530265071.0,3.0,0.0
270370607412.0,270370607414.0,3.0,0.0
270030506091.0,270030502081.0,2.0,0.0
270530265144.0,270530271012.0,6.0,0.0
270530203033.0,270530268144.0,2.0,0.0
271630706012.0,271630707013.0,2.0,4.0
270370607411.0,270370608174.0,2.0,0.0
270190905011.0,270530275011.0,3.0,0.0
270030502331.0,271230404022.0,3.0,0.0
270030501093.0,270030501112.0,3.0,0.0
270190905032.0,270190911001.0,3.0,0.0
270530223023.0,270530227002.0,2.0,0.0
271630701061.0,270030502301.0,2.0,0.0
270530216021.0,270530210021.0,2.0,0.0
270190907013.0,270190909001.0,4.0,0.0
270030506021.0,270030506051.0,2.0,0.0
270530220001.0,270530235011.0,2.0,0.0
271230342011.0,271630712091.0,2.0,0.0
270530202003.0,270530267143.0,2.0,0.0
270530240043.0,270530259061.0,2.0,0.0
271630712092.0,271630712072.0,3.0,0.0
270370601053.0,270370605022.0,3.0,0.0
270530265091.0,270530265092.0,2.0,0.0
270030502202.0,270030502181.0,2.0,10.0
270370607271.0,270370605054.0,2.0,0.0
270530213001.0,270530214001.0,6.0,0.0
270530208011.0,270530210021.0,2.0,0.0
270370609042.0,270370609041.0,3.0,0.0
271230319002.0,271230424024.0,2.0,0.0
270530267141.0,270530269093.0,9.0,0.0
270370607162.0,270370607491.0,3.0,10.0
270370608173.0,270370605061.0,2.0,0.0
271630710122.0,271230374032.0,4.0,0.0
270190906011.0,270530260142.0,5.0,4.0
271230406041.0,271630704061.0,2.0,0.0
270030502202.0,270030508051.0,3.0,0.0
270190901003.0,270190901001.0,9.0,0.0
270530251002.0,271630704052.0,2.0,0.0
271630701063.0,271630701034.0,2.0,0.0
270030502082.0,270030502224.0,4.0,25.0
270190903012.0,270190910003.0,5.0,0.0
270530260202.0,270530267104.0,3.0,0.0
270531039002.0,271630710103.0,2.0,0.0
270530239033.0,270370608131.0,2.0,0.0
270370608113.0,271390812002.0,2.0,0.0
270030501101.0,270030512061.0,2.0,0.0
270370607412.0,270370607393.0,2.0,0.0
270030502082.0,270030512031.0,3.0,0.0
270030502281.0,270530269102.0,2.0,0.0
271390811002.0,271390812001.0,2.0,0.0
270370607452.0,271390802012.0,3.0,0.0
270370601042.0,270370607291.0,3.0,0.0
270030506021.0,270530266132.0,2.0,0.0
270030507061.0,270530068002.0,2.0,0.0
270530223023.0,270530264042.0,2.0,0.0
270370607322.0,270370605081.0,2.0,0.0
270530260142.0,271630710061.0,3.0,0.0
270530268222.0,270530268123.0,2.0,0.0
270370607451.0,270530246002.0,3.0,0.0
271230413011.0,271230336001.0,2.0,0.0
271230403011.0,271630703011.0,2.0,0.0
270030505051.0,270030501154.0,4.0,0.0
270370607251.0,271390813003.0,2.0,0.0
270530266091.0,270530269092.0,2.0,0.0
271630710103.0,271630710181.0,21.0,0.0
270530202003.0,270370607171.0,2.0,0.0
270030502301.0,270030502321.0,10.0,10.0
270370605083.0,270370607322.0,2.0,0.0
270530229013.0,270530230003.0,2.0,0.0
271230317011.0,271630710062.0,2.0,0.0
270370607451.0,270370607382.0,2.0,0.0
270370606062.0,271630712083.0,2.0,0.0
270030505011.0,270030504012.0,3.0,0.0
270030506021.0,270030511013.0,2.0,0.0
270530251002.0,270531255003.0,2.0,0.0
270530216012.0,270530267153.0,2.0,0.0
270530220001.0,270530233004.0,3.0,0.0
271230317024.0,271230307043.0,4.0,0.0
270530269062.0,270530269101.0,2.0,0.0
270030507102.0,270030507092.0,2.0,0.0
271230412001.0,270030501092.0,2.0,0.0
270370608141.0,270370608152.0,7.0,0.0
270030508162.0,270030502292.0,3.0,0.0
270530215031.0,270530221022.0,2.0,0.0
270030502331.0,270530204003.0,3.0,0.0
270030501071.0,270030506093.0,4.0,0.0
270030502204.0,270530208041.0,2.0,0.0
270530264031.0,270530266131.0,2.0,0.0
270370607451.0,270370607332.0,2.0,0.0
270030502103.0,270030512012.0,2.0,0.0
271230311002.0,270530203043.0,2.0,0.0
270030507104.0,270030501111.0,2.0,0.0
270030505042.0,270030508112.0,2.0,0.0
270370607462.0,270370607331.0,2.0,0.0
270530202007.0,270530268106.0,2.0,0.0
270370601041.0,271630710103.0,2.0,0.0
270030511011.0,270530267104.0,3.0,0.0
270530106002.0,270530235025.0,2.0,0.0
270530203011.0,270530268111.0,3.0,0.0
270370601051.0,270370611082.0,2.0,0.0
270190909002.0,270190907012.0,3.0,0.0
270370601012.0,270370603011.0,2.0,0.0
270530265141.0,270530270021.0,2.0,0.0
270530202003.0,270530216021.0,2.0,0.0
270030508051.0,270030501102.0,7.0,0.0
270370608142.0,270530253012.0,3.0,0.0
271630705021.0,270030501153.0,2.0,0.0
270370607093.0,270370607092.0,6.0,16.0
270030506074.0,270030508064.0,2.0,0.0
270530230001.0,270530256051.0,2.0,0.0
270370601042.0,271230302013.0,2.0,0.0
271230407041.0,271630701031.0,2.0,0.0
271230424011.0,271230404022.0,4.0,0.0
270370607091.0,270370607111.0,2.0,0.0
270030501102.0,270030502351.0,2.0,0.0
270370606042.0,270370605054.0,2.0,0.0
270190904011.0,270370607451.0,2.0,0.0
270030513022.0,270530203041.0,2.0,0.0
270370608131.0,270370608213.0,2.0,0.0
270370608242.0,270370608203.0,3.0,0.0
270030502261.0,270030502271.0,6.0,0.0
271390805001.0,271390813004.0,2.0,0.0
270030508064.0,270030508092.0,3.0,0.0
270030511011.0,270530265101.0,2.0,0.0
270530260202.0,270530271011.0,3.0,0.0
270530269092.0,270030505011.0,2.0,0.0
270030501081.0,270030501082.0,15.0,0.0
271630710011.0,271230424012.0,2.0,0.0
270370608173.0,270370608212.0,2.0,0.0
270530267081.0,270530271021.0,2.0,0.0
270530265141.0,270530256051.0,2.0,0.0
270530202003.0,271230306022.0,2.0,0.0
270370605071.0,270370614022.0,3.0,0.0
270030501081.0,270030501151.0,8.0,27.0
270530269092.0,270030512012.0,3.0,0.0
270531026001.0,270531040001.0,2.0,0.0
270190903011.0,270190904011.0,7.0,0.0
270370601041.0,270370601052.0,5.0,0.0
270190910004.0,270190909003.0,2.0,0.0
270530253023.0,270530256011.0,3.0,0.0
270030507104.0,270030513022.0,3.0,0.0
270370610071.0,270370608211.0,2.0,0.0
270530216022.0,270530265142.0,3.0,0.0
270370607272.0,270370607271.0,2.0,0.0
271230346022.0,270530268143.0,2.0,0.0
270190901004.0,270190901001.0,5.0,0.0
270530220001.0,270530257024.0,2.0,0.0
270530215031.0,270530215044.0,2.0,4.0
270530208011.0,270530215031.0,2.0,0.0
270530240041.0,270530260071.0,2.0,0.0
270030506051.0,270030506021.0,2.0,0.0
271630712081.0,270530259034.0,2.0,0.0
271630712063.0,270370603011.0,2.0,0.0
271230371001.0,271230416012.0,2.0,0.0
271230334003.0,271230334001.0,2.0,0.0
270370608161.0,270370608211.0,2.0,0.0
270370607211.0,270370607311.0,2.0,0.0
271230311003.0,270370601041.0,2.0,0.0
271390803012.0,271390808001.0,2.0,0.0
270030506022.0,270030511011.0,2.0,0.0
270370605023.0,270370605022.0,3.0,0.0
270530264021.0,271630709121.0,2.0,0.0
270530267131.0,270530267153.0,2.0,0.0
270530251002.0,270370607441.0,2.0,0.0
270370601023.0,271230370004.0,2.0,0.0
270030512012.0,270530268123.0,2.0,0.0
270030502282.0,270030505054.0,3.0,0.0
270030512023.0,270030511011.0,4.0,0.0
270531026001.0,271230413022.0,4.0,0.0
270030502082.0,270030506103.0,2.0,0.0
270030501102.0,270030502104.0,2.0,0.0
270370607171.0,270370614021.0,2.0,0.0
270530262022.0,270530263021.0,3.0,0.0
271230424011.0,271630701032.0,3.0,0.0
270370610071.0,270370608113.0,2.0,0.0
270530253023.0,270530275031.0,2.0,0.0
270530235011.0,270530265092.0,2.0,0.0
270370608174.0,270370608131.0,4.0,0.0
270030502371.0,271230408033.0,2.0,0.0
270190907012.0,271390806002.0,2.0,0.0
271230314002.0,271230311003.0,2.0,0.0
270030507102.0,270030502152.0,2.0,0.0
270190901001.0,270530277003.0,2.0,0.0
270030506091.0,270030507043.0,2.0,0.0
271390803021.0,271390805002.0,2.0,0.0
270370608263.0,270370608192.0,2.0,0.0
270530268076.0,270530268123.0,4.0,0.0
270030502082.0,270530203041.0,2.0,0.0
270030502331.0,271230405042.0,3.0,0.0
270190906011.0,270530277002.0,3.0,0.0
270530244001.0,270530258033.0,2.0,0.0
270370607451.0,270370607381.0,4.0,0.0
270030504023.0,270030502251.0,2.0,0.0
270530260051.0,270530260192.0,5.0,0.0
270030508091.0,270030502371.0,2.0,0.0
270030508135.0,271230407041.0,2.0,0.0
270370607451.0,270030504022.0,2.0,0.0
270030510011.0,270030511021.0,4.0,0.0
270370607093.0,270370610092.0,2.0,0.0
270370608113.0,270370608201.0,3.0,0.0
270370608231.0,270370608253.0,5.0,33.0
271630706012.0,271630710181.0,3.0,0.0
270530269092.0,270030506091.0,3.0,0.0
270030504021.0,270030507102.0,2.0,0.0
270370608171.0,270370608281.0,7.0,0.0
270030501154.0,270030502163.0,2.0,0.0
270530268123.0,270030508163.0,2.0,0.0
271630707011.0,271630703033.0,3.0,0.0
270531040005.0,271230305003.0,2.0,0.0
270530230001.0,271630710171.0,2.0,0.0
270530240051.0,270530265144.0,2.0,0.0
270530265092.0,270530260221.0,2.0,0.0
271630707012.0,271630710181.0,2.0,0.0
271630710011.0,271630710171.0,4.0,0.0
270530265091.0,270530265081.0,2.0,0.0
270530265051.0,270530265092.0,2.0,0.0
270370611072.0,271630712083.0,2.0,0.0
271230405031.0,271630702042.0,2.0,0.0
271230403023.0,271230405031.0,2.0,0.0
270030501101.0,270030507041.0,2.0,0.0
270370607102.0,270370608152.0,6.0,0.0
271630701031.0,270030502301.0,10.0,0.0
271630707011.0,271630706011.0,3.0,0.0
270530216021.0,270530223023.0,2.0,0.0
270370607412.0,270370607421.0,4.0,0.0
271390803011.0,270190911001.0,2.0,0.0
270530260142.0,270530260221.0,2.0,0.0
270030512023.0,270530022002.0,2.0,0.0
271230404021.0,271230404013.0,3.0,0.0
270030504011.0,270030511011.0,2.0,0.0
270030501112.0,271630701031.0,2.0,0.0
270530120034.0,270530254013.0,2.0,0.0
270190908002.0,270190909004.0,6.0,0.0
270030508131.0,270030508053.0,4.0,0.0
270030502204.0,270030505042.0,2.0,0.0
271230404021.0,271630710103.0,2.0,0.0
270530216012.0,270530271011.0,3.0,0.0
271630710062.0,270370611052.0,2.0,0.0
271230311003.0,270530230001.0,2.0,0.0
270030512061.0,270030515012.0,2.0,0.0
271230347013.0,270530251002.0,2.0,0.0
270530267105.0,270530267142.0,2.0,0.0
270030502281.0,270030506091.0,6.0,0.0
270370608142.0,271390811004.0,5.0,0.0
270030506051.0,270030501071.0,2.0,0.0
270530264032.0,270530271011.0,2.0,0.0
270370607451.0,270370606033.0,2.0,0.0
270530082001.0,270530251002.0,2.0,0.0
270530267143.0,270530267103.0,2.0,0.0
270370608174.0,270370615021.0,2.0,0.0
271630710031.0,271630712092.0,2.0,0.0
271630714002.0,271630710181.0,2.0,0.0
270370607142.0,270370607102.0,2.0,0.0
270370607451.0,270370607091.0,2.0,0.0
270030501082.0,270030501152.0,3.0,37.0
271230334003.0,271630706012.0,2.0,0.0
270030506021.0,270030508064.0,2.0,0.0
270190910002.0,270190911002.0,2.0,0.0
270530240033.0,270530246002.0,2.0,0.0
270030502371.0,271230406013.0,2.0,0.0
270370607481.0,270370607253.0,2.0,0.0
270530264042.0,270530267083.0,2.0,0.0
270030508064.0,270030508101.0,2.0,0.0
270530265083.0,270530265092.0,3.0,0.0
270530221012.0,270530271012.0,2.0,0.0
270530262011.0,270190905011.0,3.0,0.0
270370605023.0,270530001022.0,2.0,0.0
270030502082.0,270030510022.0,2.0,0.0
270370607111.0,270370607381.0,4.0,18.0
270530260073.0,270530260223.0,2.0,0.0
270530260153.0,270530260221.0,4.0,0.0
270370607251.0,270370608112.0,2.0,0.0
271230309003.0,271230306011.0,2.0,0.0
270530203031.0,270530204001.0,2.0,0.0
270190906011.0,270530260211.0,3.0,0.0
270030508161.0,271230407032.0,2.0,0.0
270030512061.0,270030502281.0,2.0,0.0
270531037003.0,270531040002.0,2.0,0.0
270370608231.0,270370609071.0,6.0,0.0
270370608173.0,270370609021.0,2.0,0.0
270030506092.0,270530269071.0,2.0,0.0
270530216021.0,270530237001.0,2.0,0.0
270190904021.0,270190906011.0,6.0,0.0
270370610071.0,270370608263.0,7.0,0.0
270030512012.0,270531026001.0,3.0,0.0
270030502081.0,270030502171.0,2.0,0.0
270530017002.0,270530267141.0,2.0,0.0
270030506091.0,270030502352.0,2.0,0.0
270370607171.0,270370607251.0,21.0,0.0
270030501092.0,270030501082.0,4.0,0.0
270530081004.0,270530077001.0,2.0,0.0
270530267104.0,270530215031.0,2.0,0.0
270530209032.0,270530209033.0,2.0,0.0
270530022002.0,270530017002.0,2.0,0.0
270530208041.0,270530203043.0,5.0,0.0
270370607162.0,270370608113.0,6.0,0.0
270030502321.0,271630701031.0,2.0,0.0
270530266132.0,270530271011.0,3.0,0.0
270030505011.0,270030502272.0,2.0,0.0
270030502202.0,270030502151.0,2.0,0.0
270370611062.0,271630712092.0,2.0,0.0
270370608253.0,270370608174.0,3.0,0.0
270370607441.0,270370610071.0,2.0,0.0
271630701031.0,271630701043.0,3.0,0.0
270190907012.0,270190905011.0,13.0,0.0
270530233003.0,270530277004.0,2.0,0.0
270370607391.0,271390804002.0,2.0,0.0
271230404022.0,271230306012.0,2.0,0.0
271630705021.0,271630705022.0,2.0,0.0
270370608152.0,270190906011.0,2.0,0.0
270370607251.0,270370610071.0,8.0,0.0
270370607451.0,271390807001.0,3.0,0.0
270370607102.0,271390803011.0,12.0,0.0
270530204001.0,270530214001.0,3.0,0.0
270030507063.0,270030508093.0,4.0,5.0
270370608151.0,270370608181.0,6.0,0.0
270030507104.0,271630701032.0,3.0,0.0
270370611022.0,271630712061.0,3.0,0.0
270530208011.0,270530269083.0,2.0,0.0
271630710122.0,271630714005.0,2.0,0.0
270370608203.0,270370608281.0,2.0,0.0
271630701033.0,271630701061.0,2.0,0.0
270030501092.0,270030501091.0,3.0,0.0
270530240051.0,270530257012.0,3.0,0.0
271390803023.0,271390802031.0,2.0,0.0
270370607451.0,271390809062.0,2.0,0.0
271230306022.0,271230317011.0,3.0,0.0
270190903012.0,270190905011.0,3.0,0.0
270530264042.0,270530273004.0,2.0,6.0
270030511021.0,270030502192.0,2.0,0.0
270030502202.0,270030501142.0,4.0,0.0
271230424011.0,271230425014.0,2.0,0.0
270030506061.0,270030506093.0,2.0,0.0
270530202007.0,270030508092.0,2.0,0.0
270370607391.0,270370607451.0,16.0,0.0
271230408034.0,271230407041.0,2.0,0.0
270370607093.0,270370607481.0,3.0,0.0
270370607111.0,270370608121.0,2.0,0.0
271230317024.0,271230307025.0,2.0,0.0
270370607391.0,271390802051.0,5.0,20.0
270370607451.0,270370608201.0,8.0,0.0
270370608253.0,270530239013.0,2.0,0.0
270030502152.0,270030508162.0,2.0,0.0
270030512012.0,270531004001.0,2.0,0.0
271390802042.0,271390809031.0,4.0,0.0
270370607412.0,270370608141.0,5.0,0.0
271390803023.0,271390813004.0,2.0,0.0
270190910003.0,271390807001.0,2.0,0.0
270530267141.0,270530267085.0,5.0,0.0
270370601052.0,270370608263.0,2.0,0.0
270370607292.0,270370607331.0,2.0,0.0
270030502204.0,270030502212.0,9.0,30.0
271390812002.0,271390803023.0,2.0,0.0
271230367003.0,270190904011.0,2.0,0.0
270530208041.0,270530215031.0,4.0,0.0
270530262011.0,270530260133.0,2.0,0.0
270370607451.0,270530240051.0,2.0,0.0
270190906011.0,270190907012.0,27.0,0.0
270530267121.0,270530265144.0,2.0,0.0
270530240051.0,270531255003.0,2.0,0.0
270370601051.0,270370605051.0,6.0,0.0
270530256034.0,270530258033.0,2.0,0.0
270190906011.0,270530017002.0,2.0,0.0
270370601023.0,270370601042.0,3.0,0.0
271630712062.0,270530251002.0,2.0,0.0
270190906011.0,270190908004.0,3.0,0.0
270030508135.0,270030502331.0,2.0,0.0
270530214001.0,270530208041.0,2.0,0.0
270530240041.0,270530256033.0,2.0,0.0
270030506091.0,270030505013.0,2.0,0.0
270530221011.0,270530228021.0,2.0,0.0
270190909001.0,270190908002.0,6.0,0.0
270030502213.0,270030502331.0,3.0,0.0
270370608174.0,270370607481.0,2.0,0.0
271230317022.0,271230307043.0,2.0,0.0
270530245003.0,270530246003.0,2.0,0.0
270190903012.0,271390803011.0,4.0,0.0
271230307031.0,271230424022.0,2.0,0.0
270190910003.0,270190906011.0,2.0,0.0
270530240033.0,270370605083.0,2.0,0.0
270370601044.0,270370601051.0,6.0,0.0
270370608263.0,270370608174.0,11.0,0.0
270030502204.0,270030502222.0,2.0,0.0
271630701032.0,270030502171.0,3.0,0.0
270190907013.0,270190907012.0,8.0,0.0
270370607412.0,271390812001.0,2.0,0.0
270370606051.0,271630710153.0,2.0,0.0
270370607391.0,271390811001.0,3.0,0.0
270190907012.0,271390807001.0,2.0,0.0
270530265092.0,270530266051.0,2.0,0.0
270370607162.0,271230421012.0,2.0,0.0
271630712062.0,271630712071.0,3.0,20.0
270030506101.0,270530269092.0,2.0,0.0
270370608151.0,270370607112.0,6.0,0.0
270370605051.0,271230347013.0,3.0,0.0
270030507043.0,270030507022.0,2.0,0.0
270370608122.0,270370608231.0,5.0,0.0
271230404022.0,271230424011.0,7.0,0.0
270030505054.0,270030506091.0,4.0,0.0
270530244001.0,270530085005.0,2.0,0.0
270530208041.0,270030507063.0,2.0,0.0
270530203043.0,270530208041.0,2.0,0.0
270370607271.0,271630712081.0,2.0,0.0
270190912012.0,270190910004.0,2.0,0.0
271230406043.0,270539800001.0,2.0,0.0
270030507104.0,270030509011.0,2.0,0.0
270030502252.0,270030502082.0,2.0,0.0
271630710062.0,271630706012.0,3.0,0.0
270030502213.0,270030502082.0,22.0,0.0
270370607391.0,270190910003.0,2.0,0.0
270030511011.0,270030514001.0,3.0,0.0
271230411032.0,270030515011.0,2.0,0.0
271390803023.0,271390806001.0,3.0,0.0
270030502331.0,270030506093.0,5.0,0.0
270530256051.0,270190906011.0,2.0,0.0
270030508112.0,270530213001.0,2.0,0.0
270030502152.0,270030506091.0,3.0,0.0
270190903011.0,270530277002.0,4.0,0.0
270370609021.0,270370614021.0,2.0,0.0
270030507123.0,270030502213.0,2.0,0.0
270370607251.0,270370608113.0,7.0,0.0
271630709063.0,271630710171.0,3.0,0.0
270030507022.0,270030502292.0,2.0,0.0
270030506091.0,270030502082.0,12.0,0.0
270530215031.0,270530215033.0,4.0,0.0
271230304001.0,271230305001.0,2.0,0.0
270370610091.0,270370610092.0,2.0,0.0
270370606041.0,270370607262.0,2.0,0.0
270030506053.0,270030506091.0,2.0,0.0
270530267105.0,270030502281.0,3.0,0.0
270030502291.0,270030509012.0,3.0,0.0
271230401001.0,271230402002.0,4.0,0.0
270530240051.0,270530252011.0,2.0,0.0
270030502082.0,270030504012.0,4.0,0.0
270370605092.0,270370605072.0,2.0,0.0
270370601051.0,270370606051.0,5.0,0.0
271390802022.0,271390806002.0,2.0,0.0
271230413021.0,270530059022.0,2.0,0.0
270370607452.0,271390803023.0,5.0,0.0
270370607171.0,270370608191.0,2.0,0.0
270370608113.0,270370601041.0,2.0,0.0
270190904022.0,270530260073.0,2.0,0.0
271390803021.0,270190911002.0,3.0,0.0
270370607112.0,270370610051.0,3.0,0.0
270530213001.0,270530208041.0,3.0,0.0
270190907021.0,270530260202.0,2.0,0.0
271390802041.0,270370607391.0,2.0,0.0
271630704063.0,271630704061.0,2.0,0.0
270030507022.0,270030507061.0,3.0,0.0
271390802041.0,271390802021.0,4.0,0.0
270030506021.0,270030502301.0,2.0,0.0
270530258032.0,270530271012.0,2.0,0.0
270370608203.0,270370608152.0,4.0,0.0
270030508064.0,270030508191.0,2.0,0.0
270190906011.0,270530262012.0,5.0,0.0
270030505051.0,270030502261.0,3.0,0.0
270030508092.0,270030507104.0,4.0,0.0
271630710122.0,271630704061.0,2.0,0.0
271230413022.0,271230419002.0,2.0,0.0
270030508163.0,270030509012.0,3.0,17.0
271630710181.0,271630712073.0,2.0,0.0
270370607412.0,270370607452.0,3.0,0.0
270370608121.0,270370607421.0,2.0,0.0
271230401005.0,270539800001.0,2.0,0.0
270190905032.0,270190910004.0,2.0,0.0
270530260153.0,270530260072.0,2.0,0.0
270530266111.0,270530264032.0,2.0,0.0
271230418003.0,271230411061.0,2.0,0.0
270530260192.0,270190908005.0,3.0,0.0
270370605061.0,270370608161.0,2.0,0.0
270530027001.0,270530204001.0,2.0,0.0
270370606062.0,270370606061.0,2.0,8.0
270530204001.0,270530208012.0,2.0,0.0
270190910003.0,270370608263.0,2.0,0.0
270530240051.0,270530246002.0,6.0,0.0
270530271011.0,270530271023.0,4.0,0.0
271630710062.0,271630710152.0,3.0,0.0
270530267105.0,270530268142.0,3.0,0.0
